Wavelength(nm),Intensity
248.09839999999994,0.0
248.3639,0.0
248.6293999999999,0.0
248.89479999999998,0.0
249.16019999999997,0.0
249.42569999999986,0.0
249.6911,0.0
249.95650000000015,0.0
250.2219000000001,16.00371631578947
250.48729999999986,15.583241578947366
250.7527,14.631270526315785
251.01810000000015,14.703746315789475
251.28349999999992,15.240702631578948
251.54889999999986,15.297938421052633
251.8141999999999,15.158448421052634
252.07959999999997,15.722154210526316
252.3449,16.383357368421056
252.6103,16.126524736842104
252.87559999999996,15.613152631578947
253.14089999999996,15.01781210526316
253.40630000000002,15.05951473684211
253.67160000000004,16.406363157894734
253.93690000000004,16.46187
254.2022,17.323820526315792
254.46750000000003,16.803258421052632
254.73279999999986,17.145217894736838
254.99799999999996,17.525721578947362
255.2633,16.95223789473684
255.5286,16.59273263157895
255.7938,16.6574452631579
256.05910000000006,17.77248473684211
256.3243000000001,18.173978421052635
256.58960000000013,18.23811263157895
256.8548,18.822528421052635
257.11999999999995,18.91427473684211
257.3852,19.064404210526323
257.65040000000005,19.43483947368421
257.9156,19.388245263157895
258.18080000000003,19.497246842105266
258.44599999999997,19.553618421052636
258.7112,19.503286315789477
258.9763,19.140041578947365
259.24150000000003,18.823966315789466
259.50669999999997,19.02960368421053
259.77180000000004,18.883787894736837
260.0369,19.347981052631585
260.30209999999994,19.338778947368418
260.56720000000007,19.742285263157893
260.8323,20.02989105263158
261.0974,19.581226842105263
261.36250000000007,19.21136736842105
261.6275999999999,19.17973052631579
261.8927,19.168515789473688
262.1578,18.935270526315787
262.42289999999997,18.745448947368416
262.68800000000005,19.739121578947362
262.9529999999999,20.499834736842107
263.2181,19.951376315789474
263.48310000000004,19.459282105263156
263.7482,19.578351052631582
264.0132,20.356896842105268
264.2782,20.33820315789474
264.5432,19.748615263157895
264.80820000000006,20.359195789473695
265.07319999999993,19.993939473684218
265.33820000000003,19.622644736842112
265.60319999999996,19.229489999999995
265.86819999999994,19.445768947368425
266.1332000000001,19.75149052631579
266.3981,19.63932157894737
266.6630999999999,19.747752631578948
266.92810000000003,20.282981052631577
267.1930000000001,19.838345789473692
267.4579,19.11156947368421
267.72289999999987,19.561092105263157
267.98779999999994,19.69425368421053
268.2527,19.17282894736842
268.5176000000001,17.923761052631587
268.78250000000014,17.651976315789476
269.04740000000004,18.147232105263157
269.31229999999994,17.85042736842105
269.5772,17.61056368421053
269.842,16.80412
270.1068999999999,16.574614210526317
270.37179999999995,16.458996315789467
270.63659999999993,16.68677578947369
270.9014,16.374725789473686
271.1662999999999,15.960579473684211
271.4310999999999,16.0761952631579
271.6959,16.23696210526316
271.9607,16.058939999999996
272.22550000000007,15.452091578947366
272.49030000000005,15.03736842105263
272.7551,15.320657368421047
273.0199000000001,15.35229578947368
273.28470000000004,15.570874210526325
273.5495,15.411829473684213
273.8141999999999,15.131415263157889
274.079,15.73653157894737
274.3437,15.62666894736842
274.6085,15.496960526315787
274.8732,15.552466315789468
275.1379,15.519678947368424
275.4026,15.939868421052632
275.6674,15.44058947368421
275.9321,15.422469999999997
276.1968,14.688503684210525
276.4614000000001,14.74429947368421
276.7260999999999,14.952237368421052
276.9907999999999,14.632133157894737
277.2555000000001,14.675273684210525
277.5201,14.60193421052632
277.7848,14.834609473684212
278.04939999999993,15.175705789473682
278.31409999999994,15.369550526315786
278.5787,15.730493684210527
278.84330000000006,15.134576842105263
279.1079,14.45007894736842
279.37250000000006,13.895290526315788
279.6371,14.033052105263158
279.9017,13.358334736842105
280.1662999999999,12.618904210526317
280.4309,12.377604210526314
280.6954999999999,12.496957894736838
280.96,11.937855578947369
281.22459999999995,12.668659473684208
281.4890999999999,12.792903684210524
281.7537000000001,13.157877368421051
282.01820000000004,13.075333684210529
282.28269999999986,12.888101052631578
282.54730000000006,12.99365157894737
282.81180000000006,12.478839105263154
283.0763,12.039092
283.3408,11.630984999999997
283.60530000000006,11.96978168421053
283.8697000000001,11.560807578947369
284.1342000000001,11.024140842105263
284.3987,10.983011947368425
284.6632,11.708637052631575
284.9276,12.327273526315789
285.1921000000001,12.355747368421053
285.4565000000001,12.589568421052627
285.7209,12.629545789473685
285.9853,12.433684210526318
286.24979999999994,12.237253157894736
286.51419999999996,11.757240473684215
286.7786,12.050882631578949
287.043,11.82540642105263
287.3074,11.540961999999997
287.5717000000001,11.314042842105264
287.83610000000004,11.307139473684213
288.10050000000007,11.228049578947367
288.3648,11.059513578947369
288.6292,10.854449789473682
