Wavelength(nm),Intensity
304.74070000000006,5.698204571428571
305.0046000000001,5.606089047619048
305.2685000000001,5.587873952380953
305.53229999999996,5.664897285714286
305.7961999999999,5.502003476190477
306.0600999999999,5.543117380952381
306.32390000000004,5.500442428571429
306.58780000000013,5.572261238095239
306.8516,5.470517761904761
307.11549999999994,5.457246952380952
307.3792999999999,5.439812714285715
307.6431000000001,5.270934142857142
307.9069,5.19339057142857
308.17069999999995,5.337548761904761
308.43450000000007,5.461410428571429
308.6983,5.460629761904762
308.96209999999996,5.507988523809523
309.2259000000001,5.548581761904763
309.48959999999994,5.678428380952381
309.7533999999999,5.612073999999998
310.0171,5.615716952380952
310.28089999999986,5.534790571428571
310.54460000000006,5.597762238095238
310.80839999999995,5.6055685238095245
311.07210000000003,5.72474619047619
311.33579999999995,5.777049333333333
311.59950000000003,5.796565190476191
311.8631999999999,5.739838714285714
312.1269000000001,5.748946142857143
312.39059999999995,5.625344857142856
312.65430000000003,5.633931809523811
312.9179000000001,5.695081952380953
313.18159999999995,5.69274
313.44530000000003,5.6807700952380955
313.7088999999999,5.647462857142858
313.97249999999997,5.620140571428571
314.23620000000005,5.537913190476192
314.4997999999999,5.520478761904763
314.76339999999993,5.377101285714286
315.027,5.468956476190476
315.29060000000004,5.501743428571429
315.55419999999987,5.742180571428571
315.8177999999999,5.75623219047619
316.0814,5.664636952380952
316.34500000000014,5.606869714285715
316.60859999999985,5.7822534761904745
316.8720999999999,5.93135580952381
317.13569999999993,5.8972677142857135
317.39919999999995,5.930575095238094
317.6626999999999,5.869685047619048
317.9263,5.927973000000001
318.18980000000005,5.9352589047619055
318.45330000000007,5.940723428571429
318.71680000000003,6.139005999999999
318.98030000000006,6.035961523809523
319.2438000000001,5.969086619047619
319.5073000000001,6.000052095238097
319.7708000000001,6.167629428571427
320.0342,6.139006
320.2977,6.196252952380953
320.56120000000004,6.140307095238096
320.8246,6.327920904761903
321.0881,6.424980428571427
321.3514999999999,6.550663476190476
321.61489999999986,6.480926333333333
321.8783000000001,6.505646714285715
322.14170000000007,6.493676857142857
322.4051,6.488212238095238
322.6684999999999,6.33286480952381
322.93189999999987,6.298256523809523
323.19530000000003,6.284985571428572
323.4587000000001,6.1210511428571435
323.7221,6.04168619047619
323.98539999999986,6.228779619047619
324.2488000000001,6.10179538095238
324.5121,5.836638047619048
324.77540000000016,5.739058095238095
325.03880000000004,5.757012761904763
325.30209999999994,5.851730476190475
325.5654000000001,5.872287285714285
325.8287,6.00707776190476
326.0919999999999,5.957897476190476
326.35530000000006,6.0570387142857145
326.6185999999999,5.87749161904762
326.88190000000003,5.89830857142857
327.14509999999996,5.923028999999999
327.40840000000003,5.984178999999999
327.67169999999993,6.113765380952381
327.9349000000001,6.29981780952381
328.1980999999999,6.124954476190477
328.4614000000001,6.248295476190476
328.72459999999984,6.343793952380953
328.98779999999994,6.464012428571428
329.2510000000001,6.506427333333335
329.5141999999999,6.726307523809523
329.7774,6.8085349523809535
330.04060000000004,6.8314337142857156
330.30379999999997,6.806193095238094
330.567,6.929534190476188
330.8301000000001,7.104397571428571
331.09330000000017,7.1410877142857165
331.35639999999995,7.0338799523809525
331.6196,6.863700142857143
331.88270000000006,6.898308619047617
332.1458000000001,6.880614047619048
332.4089000000001,6.9878219999999995
332.6720999999999,6.964402857142858
